concept,symbol
Gene_376497,SLC27A1
Gene_377007,KLHL30
Gene_377630,USP17L2
Gene_377677,CA13
Gene_377841,ENTPD8
Gene_378108,TRIM74
Gene_378708,CENPS
Gene_378807,CATSPER4
Gene_378884,NHLRC1
Gene_378925,RNF148
Gene_386617,KCTD8
Gene_386653,IL31
Gene_386672,KRTAP10-4
Gene_386677,KRTAP10-1
Gene_386681,KRTAP10-8
Gene_386724,AMIGO3
Gene_387032,ZKSCAN4
Gene_387082,SUMO4
Gene_387103,CENPW
Gene_387119,CEP85L
Gene_387129,NPSR1
Gene_387263,C6orf120
Gene_387264,KRTAP5-1
Gene_387332,TBPL2
Gene_387338,NSUN4
Gene_387357,THEMIS
Gene_387496,RASL11A
Gene_387509,GPR153
Gene_387521,PEDS1
Gene_387522,PEDS1-UBE2V1
Gene_387597,ILDR2
Gene_387601,SLC22A25
Gene_387694,SH2D4B
Gene_387695,GPR15LG
Gene_387700,SLC16A12
Gene_387712,ENO4
Gene_387715,ARMS2
Gene_387723,C10orf143
Gene_387733,IFITM5
Gene_387755,INSC
Gene_387758,FIBIN
Gene_387763,C11orf96
Gene_387775,SLC22A10
Gene_387778,SPDYC
Gene_387787,LIPT2
Gene_387804,VSTM5
Gene_387836,CLEC2A
Gene_387837,CLEC12B
Gene_387849,REP15
Gene_387856,CCDC184
Gene_387882,C12orf75
Gene_387893,KMT5A
Gene_387911,C1QTNF9B
Gene_387914,SHISA2
Gene_387921,NHLRC3
Gene_387923,SERP2
Gene_388015,RTL1
Gene_388112,NANOGP8
Gene_388121,TNFAIP8L3
Gene_388125,C2CD4B
Gene_388135,INSYN1
Gene_388228,SBK1
Gene_388324,INCA1
Gene_388325,SCIMP
Gene_388335,TMEM220
Gene_388336,SHISA6
Gene_388364,TMIGD1
Gene_388372,CCL4L1
Gene_388389,CCDC103
Gene_388394,RPRML
Gene_388403,YPEL2
Gene_388512,CLEC17A
Gene_388531,RGS9BP
Gene_388533,KRTDAP
Gene_388551,CEACAM16
Gene_388552,BLOC1S3
Gene_388553,MEIOSIN
Gene_388566,ZNF470
Gene_388569,ZNF324B
Gene_388581,C1QTNF12
Gene_388585,HES5
Gene_388588,SMIM1
Gene_388591,RNF207
Gene_388610,TRNP1
Gene_388611,CD164L2
Gene_388630,TRABD2B
Gene_388633,LDLRAD1
Gene_388646,GBP7
Gene_388650,DIPK1A
Gene_388662,SLC6A17
Gene_388677,NOTCH2NLA
Gene_388697,HRNR
Gene_388698,FLG2
Gene_388743,CAPN8
Gene_388753,COA6
Gene_388818,KRTAP26-1
Gene_388931,MFSD2B
Gene_388939,PCARE
Gene_388951,TSPYL6
Gene_388962,BOLA3
Gene_388969,C2orf68
Gene_389015,SLC9A4
Gene_389058,SP5
Gene_389072,PLEKHM3
Gene_389073,C2orf80
Gene_389075,RESP18
Gene_389090,OR6B2
Gene_389114,ZNF662
Gene_389119,INKA1
Gene_389125,MUSTN1
Gene_389136,VGLL3
Gene_389170,LEKR1
Gene_389177,TMEM212
Gene_389206,BEND4
Gene_389207,GRXCR1
Gene_389289,ANXA2R
Gene_389333,PROB1
Gene_389362,PSMG4
Gene_389376,SFTA2
Gene_389383,CLPSL2
Gene_389400,GFRAL
Gene_389421,LIN28B
Gene_389432,SAMD5
Gene_389434,IYD
Gene_389493,NUPR2
Gene_389541,LAMTOR4
Gene_389549,FEZF1
Gene_389610,XKR5
Gene_389643,NUGGC
Gene_389658,ALKAL1
Gene_389668,XKR9
Gene_389692,MAFA
Gene_389792,IER5L
Gene_389812,LCN15
Gene_389816,LRRC26
Gene_389827,MYMK
Gene_389840,MAP3K15
Gene_389852,SPACA5
Gene_389856,USP27X
Gene_389857,CENPVL1
Gene_389874,ZCCHC13
Gene_389898,UBE2NL
Gene_389941,C1QL3
Gene_390010,NKX1-2
Gene_390054,OR52A5
Gene_390061,OR51Q1
Gene_390077,OR52N2
Gene_390081,OR52E4
Gene_390113,OR4X1
Gene_390195,OR5AN1
Gene_390205,LRRC10B
Gene_390212,GPR152
Gene_390243,IZUMO1R
Gene_390245,KDM4E
Gene_390259,BSX
Gene_390265,OR10G7
Gene_390429,OR4N2
Gene_390441,OR11H7
Gene_390443,RNASE9
Gene_390502,SERPINA2
Gene_390538,OR4M2
Gene_390594,KBTBD13
Gene_390595,UBAP1L
Gene_390598,SKOR1
Gene_390637,GDPGP1
Gene_390648,OR4F6
Gene_390649,OR4F15
Gene_390664,C1QTNF8
Gene_390667,PTX4
Gene_390748,PABPN1L
Gene_390792,KRT39
Gene_390874,ONECUT3
Gene_390916,NUDT19
Gene_390927,ZNF793
Gene_390928,ACP7
Gene_390992,HES3
Gene_391013,PLA2G2C
Gene_391059,FRRS1
Gene_391104,VHLL
Gene_391107,OR10K2
Gene_391109,OR10K1
Gene_391114,OR6K3
Gene_391123,VSIG8
Gene_391189,OR11L1
Gene_391191,OR2AK2
Gene_391194,OR2M2
Gene_391195,OR2T33
Gene_391196,OR2M7
Gene_391253,SPINT4
Gene_391356,PTRHD1
Gene_391365,SULT6B1
Gene_391723,HELT
Gene_391769,H3Y1
Gene_392255,GDF6
Gene_392309,OR13J1
Gene_392390,OR1L6
Gene_392391,OR5C1
Gene_392509,ARL13A
Gene_392617,ELFN1
Gene_392636,AGMO
Gene_392862,GRID2IP
Gene_394263,MUC21
Gene_399473,SPRED3
Gene_399474,TMEM200B
Gene_399512,SLC25A35
Gene_399664,MEX3D
Gene_399665,EEIG1
Gene_399668,SMIM10L2A
Gene_399687,MYO18A
Gene_399694,SHC4
Gene_399697,CTXN2
Gene_399818,EEF1AKMT2
Gene_399823,FOXI2
Gene_399888,FAM180B
Gene_399967,PATE2
Gene_399968,PATE4
Gene_399979,SNX19
Gene_400224,PLEKHD1
Gene_400258,C14orf180
Gene_400451,FAM174B
Gene_400499,putative uncharacterized protein LOC400499
Gene_400506,KNOP1
Gene_400566,LIAT1
Gene_400569,MED11
Gene_400581,GRAPL
Gene_400629,TEX19
Gene_400668,PRSS57
Gene_400673,VMAC
Gene_400709,SIGLEC16
Gene_400745,SH2D5
Gene_400746,NCMAP
Gene_400757,C1orf141
Gene_400818,NBPF9
Gene_400830,DEFB132
Gene_400916,CHCHD10
Gene_400935,IL17REL
Gene_400954,EML6
Gene_400961,PAIP2B
Gene_400986,ANKRD36C
Gene_401024,FSIP2
Gene_401115,NICOL1
Gene_401124,DTHD1
Gene_401138,AMTN
Gene_401145,CCSER1
Gene_401190,RGS7BP
Gene_401250,MCCD1
Gene_401251,SAPCD1
Gene_401258,RAB44
Gene_401262,CRIP3
Gene_401265,KLHL31
Gene_401397,SMIM30
Gene_401409,RAB19
Gene_401474,SAMD12
Gene_401494,HACD4
Gene_401505,TOMM5
Gene_401541,CENPP
Gene_401546,C9orf152
Gene_401548,SNX30
Gene_401720,FIGNL2
Gene_401992,OR2T2
Gene_401993,OR2T5
Gene_402055,SRRD
Gene_402117,VWC2L
Gene_402135,OR5K2
Gene_402381,SOHLH1
Gene_402415,XKRX
Gene_402569,KPNA7
Gene_402635,GRIFIN
Gene_402665,IGLON5
Gene_402682,UFSP1
Gene_402778,IFITM10
Gene_403257,OR4C45
Gene_403273,OR5H14
Gene_403313,PLPP6
Gene_403314,APOBEC4
Gene_403341,ZBTB34
Gene_404037,HAPLN4
Gene_404093,CUEDC1
Gene_404203,SPINK6
Gene_404217,CTXN1
Gene_404281,YY2
Gene_404550,C16orf74
Gene_404552,SCGB1D4
Gene_404672,GTF2H5
Gene_404734,ANKHD1-EIF4EBP3
Gene_404785,POTEG
Gene_405753,DUOXA2
Gene_405754,ERVFRD-1
Gene_406881,MIRLET7A1
Gene_406882,MIRLET7A2
Gene_406883,MIRLET7A3
Gene_406884,MIRLET7B
Gene_406885,MIRLET7C
Gene_406886,MIRLET7D
Gene_406887,MIRLET7E
Gene_406888,MIRLET7F1
Gene_406889,MIRLET7F2
Gene_406890,MIRLET7G
Gene_406891,MIRLET7I
Gene_406892,MIR100
Gene_406893,MIR101-1
Gene_406894,MIR101-2
Gene_406895,MIR103A1
Gene_406896,MIR103A2
Gene_406897,MIR105-1
Gene_406899,MIR106A
Gene_406900,MIR106B
Gene_406901,MIR107
Gene_406902,MIR10A
Gene_406903,MIR10B
Gene_406904,MIR1-1
Gene_406905,MIR1-2
Gene_406906,MIR122
Gene_406907,MIR124-1
Gene_406908,MIR124-2
Gene_406909,MIR124-3
Gene_406910,MIR125A
Gene_406911,MIR125B1
Gene_406912,MIR125B2
Gene_406913,MIR126
Gene_406914,MIR127
Gene_406915,MIR128-1
Gene_406916,MIR128-2
Gene_406917,MIR129-1
Gene_406919,MIR130A
Gene_406920,MIR130B
Gene_406921,MIR132
Gene_406922,MIR133A1
Gene_406923,MIR133A2
Gene_406924,MIR134
Gene_406925,MIR135A1
Gene_406926,MIR135A2
Gene_406927,MIR136
Gene_406928,MIR137
Gene_406929,MIR138-1
Gene_406930,MIR138-2
Gene_406931,MIR139
Gene_406932,MIR140
Gene_406933,MIR141
Gene_406934,MIR142
Gene_406935,MIR143
Gene_406936,MIR144
Gene_406937,MIR145
Gene_406938,MIR146A
Gene_406939,MIR147A
Gene_406940,MIR148A
Gene_406941,MIR149
Gene_406942,MIR150
Gene_406943,MIR152
Gene_406946,MIR154
Gene_406947,MIR155
Gene_406948,MIR15A
Gene_406949,MIR15B
Gene_406950,MIR16-1
Gene_406951,MIR16-2
Gene_406952,MIR17
Gene_406953,MIR18A
Gene_406954,MIR181A2
Gene_406955,MIR181B1
Gene_406956,MIR181B2
Gene_406957,MIR181C
Gene_406958,MIR182
Gene_406959,MIR183
Gene_406960,MIR184
Gene_406961,MIR185
Gene_406962,MIR186
Gene_406963,MIR187
Gene_406964,MIR188
Gene_406965,MIR190A
Gene_406966,MIR191
Gene_406967,MIR192
Gene_406968,MIR193A
Gene_406969,MIR194-1
Gene_406970,MIR194-2
Gene_406971,MIR195
Gene_406972,MIR196A1
Gene_406973,MIR196A2
Gene_406974,MIR197
Gene_406975,MIR198
Gene_406976,MIR199A1
Gene_406977,MIR199A2
Gene_406978,MIR199B
Gene_406979,MIR19A
Gene_406980,MIR19B1
Gene_406981,MIR19B2
Gene_406982,MIR20A
Gene_406983,MIR200A
Gene_406984,MIR200B
Gene_406985,MIR200C
Gene_406986,MIR203A
Gene_406987,MIR204
Gene_406988,MIR205
Gene_406989,MIR206
Gene_406990,MIR208A
Gene_406991,MIR21
Gene_406992,MIR210
Gene_406993,MIR211
Gene_406994,MIR212
Gene_406995,MIR181A1
Gene_406996,MIR214
Gene_406997,MIR215
Gene_406998,MIR216A
Gene_406999,MIR217
Gene_407000,MIR218-1
Gene_407001,MIR218-2
Gene_407002,MIR219A1
Gene_407003,MIR219A2
Gene_407004,MIR22
Gene_407006,MIR221
Gene_407007,MIR222
Gene_407008,MIR223
Gene_407009,MIR224
Gene_407010,MIR23A
Gene_407011,MIR23B
Gene_407012,MIR24-1
Gene_407013,MIR24-2
Gene_407014,MIR25
Gene_407015,MIR26A1
Gene_407016,MIR26A2
Gene_407017,MIR26B
Gene_407018,MIR27A
Gene_407019,MIR27B
Gene_407020,MIR28
Gene_407021,MIR29A
Gene_407022,MIR296
Gene_407023,MIR299
Gene_407024,MIR29B1
Gene_407025,MIR29B2
Gene_407026,MIR29C
Gene_407027,MIR301A
Gene_407028,MIR302A
Gene_407029,MIR30A
Gene_407030,MIR30B
Gene_407031,MIR30C1
Gene_407032,MIR30C2
Gene_407033,MIR30D
Gene_407034,MIR30E
Gene_407035,MIR31
Gene_407036,MIR32
Gene_407037,MIR320A
Gene_407039,MIR33A
Gene_407040,MIR34A
Gene_407041,MIR34B
Gene_407042,MIR34C
Gene_407043,MIR7-1
Gene_407044,MIR7-2
Gene_407045,MIR7-3
Gene_407046,MIR9-1
Gene_407047,MIR9-2
Gene_407048,MIR92A1
Gene_407049,MIR92A2
Gene_407050,MIR93
Gene_407051,MIR9-3
Gene_407052,MIR95
Gene_407053,MIR96
Gene_407054,MIR98
Gene_407055,MIR99A
Gene_407056,MIR99B
Gene_407738,TAFA1
Gene_407977,TNFSF12-TNFSF13
Gene_414062,CCL3L3
Gene_414149,ACBD7
Gene_414301,DDI1
Gene_414325,DEFB103A
Gene_414328,IDNK
Gene_414899,BLID
Gene_415116,PIM3
Gene_415117,STX19
Gene_425054,VCX3B
Gene_431704,RGS21
Gene_431705,ASTL
Gene_431707,LHX8
Gene_439921,MXRA7
Gene_439996,IFIT1B
Gene_440073,IQSEC3
Gene_440087,SMCO3
Gene_440093,H3-5
Gene_440097,DBX2
Gene_440138,ALG11
Gene_440145,MZT1
Gene_440163,RNASE13
Gene_440193,CCDC88C
Gene_440270,GOLGA8B
Gene_440275,EIF2AK4
Gene_440279,UNC13C
Gene_440387,CTRB2
Gene_440400,RNASEK
Gene_440435,GPR179
Gene_440503,PLIN5
Gene_440515,ZNF506
Gene_440533,PSG8
Gene_440574,MICOS10
Gene_440585,CFAP144
Gene_440590,ZYG11A
Gene_440603,BCL2L15
Gene_440686,H3-7
Gene_440689,H2BC18
Gene_440695,ETV3L
Gene_440699,LRRC52
Gene_440712,RHEX
Gene_440730,TRIM67
Gene_440738,MAP1LC3C
Gene_440822,PIWIL3
Gene_440829,SHISA8
Gene_440836,CIMAP1B
Gene_440854,CAPN14
Gene_441024,MTHFD2L
Gene_441027,TMEM150C
Gene_441061,MARCHF11
Gene_441161,OOEP
Gene_441168,CALHM6
Gene_441282,AKR1B15
Gene_441459,ANKRD18B
Gene_441478,NRARP
Gene_441495,CENPVL2
Gene_441531,PGAM4
Gene_441549,CDNF
Gene_441669,OR4Q3
Gene_441670,OR4M1
Gene_441864,TARM1
Gene_441925,BECN2
Gene_441933,OR13G1
Gene_442038,SULT1C3
Gene_442117,GALNTL6
Gene_442184,OR2B3
Gene_442185,OR2J1
Gene_442186,OR2J3
Gene_442191,OR14J1
Gene_442197,OR2I1P
Gene_442213,PTCHD4
Gene_442721,LMOD2
Gene_442862,PRY2
Gene_442890,MIR133B
Gene_442891,MIR135B
Gene_442892,MIR148B
Gene_442893,MIR151A
Gene_442894,MIR302B
Gene_442895,MIR302C
Gene_442896,MIR302D
Gene_442897,MIR323A
Gene_442898,MIR324
Gene_442899,MIR325
Gene_442900,MIR326
Gene_442901,MIR328
Gene_442902,MIR330
Gene_442903,MIR331
Gene_442904,MIR335
Gene_442905,MIR337
Gene_442906,MIR338
Gene_442907,MIR339
Gene_442908,MIR340
Gene_442909,MIR342
Gene_442910,MIR345
Gene_442911,MIR346
Gene_442912,MIR367
Gene_442913,MIR376C
Gene_442914,MIR369
Gene_442915,MIR370
Gene_442916,MIR371A
Gene_442917,MIR372
Gene_442918,MIR373
Gene_442919,MIR374A
Gene_442920,MIR196B
Gene_445329,SULT1A4
Gene_445347,TARP
Gene_445582,POTEE
Gene_448831,FRG2
Gene_448834,KPRP
Gene_474344,GIMAP6
Gene_474354,LRRC18
Gene_474381,H2AB2
Gene_492307,PPDPFL
Gene_492311,IGIP
Gene_493753,COA5
Gene_493829,TRIM72
Gene_493856,CISD2
Gene_493861,EID3
Gene_493869,GPX8
Gene_493911,PHOSPHO2
Gene_494115,RBMXL1
Gene_494119,SPANXN2
Gene_494143,CHAC2
Gene_494188,FBXO47
Gene_494323,MIR361
Gene_494324,MIR375
Gene_494325,MIR376A1
Gene_494326,MIR377
Gene_494327,MIR378A
Gene_494328,MIR379
Gene_494329,MIR380
Gene_494330,MIR381
Gene_494331,MIR382
Gene_494332,MIR383
Gene_494333,MIR384
Gene_494334,MIR422A
Gene_494335,MIR423
Gene_494336,MIR424
Gene_494337,MIR425
Gene_494470,ARK2C
Gene_494513,PJVK
Gene_494551,WEE2
Gene_497189,TIFAB
Gene_497190,CLEC18B
Gene_503542,SPRN
Gene_503582,ARGFX
Gene_503618,DEFB104B
Gene_503834,DPRX
Gene_503835,DUXA
Gene_503841,DEFB106B
Gene_504189,OR8U8
Gene_504191,OR9G9
Gene_541466,CT45A1
Gene_541468,LURAP1
Gene_548596,CKMT1A
Gene_548644,POLR2J3
Gene_548645,DNAJC25
Gene_550643,NBDY
Gene_552889,ATXN7L3B
Gene_552900,BOLA2
Gene_553115,PEF1
Gene_553128,KIR2DL5B
Gene_554210,MIR429
Gene_554212,MIR448
Gene_554213,MIR449A
Gene_554251,FBXO48
Gene_574030,MIR362
Gene_574031,MIR363
Gene_574032,MIR20B
Gene_574033,MIR18B
Gene_574034,MIR433
Gene_574038,MIR431
Gene_574042,SNORA10
Gene_574408,MIR329-1
Gene_574410,MIR323B
Gene_574411,MIR451A
Gene_574412,MIR452
Gene_574413,MIR409
Gene_574414,PRR9
Gene_574433,MIR412
Gene_574434,MIR410
Gene_574435,MIR376B
Gene_574436,MIR485
Gene_574441,MIR488
Gene_574442,MIR489
Gene_574443,MIR490
Gene_574444,MIR491
Gene_574445,MIR511
Gene_574447,MIR146B
Gene_574448,MIR202
Gene_574449,MIR492
Gene_574450,MIR493
Gene_574451,MIR432
Gene_574452,MIR494
Gene_574453,MIR495
Gene_574454,MIR496
Gene_574455,MIR193B
Gene_574456,MIR497
Gene_574457,MIR181D
Gene_574459,MIR512-2
Gene_574460,MIR498
Gene_574461,MIR520E
Gene_574463,MIR519E
Gene_574464,MIR520F
Gene_574466,MIR519C
Gene_574467,MIR520A
Gene_574468,MIR526B
Gene_574469,MIR519B
Gene_574470,MIR525
Gene_574471,MIR523
Gene_574472,MIR518F
Gene_574473,MIR520B
Gene_574474,MIR518B
Gene_574476,MIR520C
Gene_574477,MIR518C
Gene_574478,MIR524
Gene_574479,MIR517A
Gene_574480,MIR519D
Gene_574482,MIR520D
Gene_574483,MIR517B
Gene_574484,MIR520G
Gene_574487,MIR518E
Gene_574489,MIR518D
Gene_574492,MIR517C
Gene_574493,MIR520H
Gene_574495,MIR522
Gene_574496,MIR519A1
Gene_574497,MIR527
Gene_574501,MIR499A
Gene_574502,MIR500A
Gene_574503,MIR501
Gene_574504,MIR502
Gene_574506,MIR503
Gene_574507,MIR504
Gene_574508,MIR505
Gene_574511,MIR506
Gene_574512,MIR507
Gene_574513,MIR508
Gene_574514,MIR509-1
Gene_574515,MIR510
Gene_574518,MIR514A3
Gene_574537,UGT2A2
Gene_594840,ZFAT-AS1
Gene_594842,HAS2-AS1
Gene_594855,CPLX3
Gene_594857,NPS
Gene_595097,SNORD16
Gene_606500,SNORD68
Gene_613212,CTXN3
Gene_619207,SCART1
Gene_619279,ZNF704
Gene_619373,MBOAT4
Gene_619383,SCARNA9
Gene_619498,SNORD74
Gene_619505,SNORA21
Gene_619552,MIR483
Gene_619553,MIR484
Gene_619554,MIR486-1
Gene_619555,MIR487A
Gene_619556,MIR455
Gene_619562,SNORA3A
Gene_619563,SNORA7A
Gene_619564,SNORD72
Gene_619568,SNORA4
Gene_619569,SNORA41
Gene_619570,SNORD95
Gene_619571,SNORD96A
Gene_641339,ZNF674
Gene_641371,ACOT1
Gene_641455,POTEM
Gene_641648,SNORD87
Gene_641654,HEPN1
Gene_641700,ECSCR
Gene_642273,FAM110C
Gene_642597,AKAIN1
Gene_642623,UBTFL1
Gene_642636,RAD21L1
Gene_642658,SCX
Gene_642987,TMEM232
Gene_643008,SMIM5
Gene_643136,ZC3H11B
Gene_643226,GRXCR2
Gene_643236,TMEM72
Gene_643246,MAP1LC3B2
Gene_643376,BTBD18
Gene_643394,SPINK9
Gene_643414,LIPK
Gene_643418,LIPN
Gene_643641,ZNF862
Gene_643669,CCER2
Gene_643680,MS4A4E
Gene_643749,TRAF3IP2-AS1
Gene_643803,KRTAP24-1
Gene_643834,PGA3
Gene_643847,PGA4
Gene_643866,CBLN3
Gene_643965,TMEM88B
Gene_644096,SDHAF1
Gene_644139,PIRT
Gene_644150,WIPF3
Gene_644168,DRGX
Gene_644186,SYCE3
Gene_644353,ZCCHC18
Gene_644414,DEFB131A
Gene_644538,SMIM10
Gene_644815,FAM83G
Gene_644844,PHGR1
Gene_644890,MEIG1
Gene_644943,RASSF10
Gene_645037,GAGE2B
Gene_645121,CCNI2
Gene_645191,LINGO3
Gene_645369,TMEM200C
Gene_645811,CCDC154
Gene_645832,SEBOX
Gene_646480,FABP9
Gene_646486,FABP12
Gene_646625,URAD
Gene_646627,LYPD8
Gene_646643,SBK2
Gene_646799,ZAR1L
Gene_646817,SETSIP
Gene_646960,PRSS56
Gene_646962,HRCT1
Gene_647135,SRGAP2B
Gene_647219,ASCL5
Gene_647309,GMNC
Gene_648791,PPP1R3G
Gene_652968,CASTOR1
Gene_652991,SKOR2
Gene_653067,XAGE1B
Gene_653082,ZDHHC11B
Gene_653121,ZBTB8A
Gene_653145,ANXA8
Gene_653149,NBPF6
Gene_653220,XAGE1A
Gene_653247,PRB2
Gene_653269,POTEI
Gene_653275,CFC1B
Gene_653308,ASAH2B
Gene_653361,NCF1
Gene_653423,SPAG11A
Gene_653437,AQP12B
Gene_653464,SRGAP2C
Gene_653499,LGALS7B
Gene_653509,SFTPA1
Gene_653519,GPR89A
Gene_653583,PHLDB3
Gene_653604,H3C13
Gene_653689,GSTT2B
Gene_653808,ZG16
Gene_653820,FAM72B
Gene_653857,ACTR3C
Gene_654231,OCM
Gene_654319,SNORA5A
Gene_654320,SNORA8
Gene_654321,SNORA75
Gene_654346,LGALS9C
Gene_654364,NME1-NME2
Gene_654463,FER1L6
Gene_654483,BOLA2B
Gene_654502,IQCJ
Gene_654790,PCP4L1
Gene_664612,MIR539
Gene_664613,MIR544A
Gene_664614,MIR545
Gene_664616,MIR487B
Gene_664617,MIR542
Gene_677766,SCARNA2
Gene_677767,SCARNA7
Gene_677768,SCARNA13
Gene_677769,SCARNA17
Gene_677770,SCARNA22
Gene_677773,SCARNA23
Gene_677775,SCARNA5
Gene_677777,SCARNA12
Gene_677778,SCARNA15
Gene_677792,SNORA1
Gene_677798,SNORA9
Gene_677800,SNORA12
Gene_677803,SNORA15
Gene_677804,SNORA17A
Gene_677806,SNORA20
Gene_677807,SNORA22
Gene_677808,SNORA23
Gene_677811,SNORA28
Gene_677815,SNORA2C
Gene_677816,SNORA35
Gene_677823,SNORA80E
Gene_677825,SNORA44
Gene_677828,SNORA47
Gene_677833,SNORA54
Gene_677834,SNORA55
Gene_677835,SNORA56
Gene_677841,SNORA74B
Gene_677844,SNORA78
Gene_684959,SNORA25
Gene_692057,SNORD12
Gene_692072,SNORD5
Gene_692073,SNORA16A
Gene_692076,SNORD7
Gene_692088,SNORD50B
Gene_692094,MSMP
Gene_692107,SNORD66
Gene_692148,SCARNA10
Gene_692149,SCARNA14
Gene_692195,SNORD75
Gene_692196,SNORD76
Gene_692197,SNORD77
Gene_692198,SNORD78
Gene_692199,SNORD84
Gene_692200,SNORD103C
Gene_692201,SNORD86
Gene_692204,SNORD88C
Gene_692225,SNORD94
Gene_692227,SNORD104
Gene_692233,SNORD117
Gene_693120,MIR33B
Gene_693121,MIR411
Gene_693122,MIR421
Gene_693123,MIR449B
Gene_693124,MIR532
Gene_693126,MIR548A2
Gene_693127,MIR548A3
Gene_693128,MIR548B
Gene_693129,MIR548C
Gene_693132,MIR549A
Gene_693135,MIR551A
Gene_693136,MIR551B
Gene_693137,MIR552
Gene_693139,MIR554
Gene_693140,MIR555
Gene_693141,MIR556
Gene_693142,MIR557
Gene_693143,MIR558
Gene_693144,MIR559
Gene_693146,MIR561
Gene_693147,MIR562
Gene_693148,MIR563
Gene_693149,MIR564
Gene_693152,MIR567
Gene_693153,MIR568
Gene_693154,MIR569
Gene_693155,MIR570
Gene_693156,MIR571
Gene_693157,MIR572
Gene_693158,MIR573
Gene_693159,MIR574
Gene_693160,MIR575
Gene_693161,MIR576
Gene_693162,MIR577
Gene_693163,MIR578
Gene_693164,MIR579
Gene_693165,MIR580
Gene_693166,MIR581
Gene_693167,MIR582
Gene_693168,MIR583
Gene_693169,MIR584
Gene_693170,MIR585
Gene_693171,MIR586
Gene_693172,MIR587
Gene_693173,MIR588
Gene_693174,MIR589
Gene_693175,MIR590
Gene_693176,MIR591
Gene_693177,MIR592
Gene_693178,MIR593
Gene_693180,MIR595
Gene_693181,MIR596
Gene_693182,MIR597
Gene_693183,MIR598
Gene_693184,MIR599
Gene_693185,MIR600
Gene_693186,MIR601
Gene_693187,MIR602
Gene_693188,MIR603
Gene_693189,MIR604
Gene_693190,MIR605
Gene_693191,MIR606
Gene_693192,MIR607
Gene_693193,MIR608
Gene_693194,MIR609
Gene_693195,MIR610
Gene_693196,MIR611
Gene_693197,MIR612
Gene_693198,MIR613
Gene_693199,MIR614
Gene_693200,MIR615
Gene_693201,MIR616
Gene_693202,MIR617
Gene_693203,MIR618
Gene_693204,MIR619
Gene_693205,MIR620
Gene_693206,MIR621
Gene_693207,MIR622
Gene_693208,MIR623
Gene_693209,MIR624
Gene_693210,MIR625
Gene_693211,MIR626
Gene_693212,MIR627
Gene_693213,MIR628
Gene_693214,MIR629
Gene_693215,MIR630
Gene_693216,MIR631
Gene_693217,MIR632
Gene_693218,MIR633
Gene_693219,MIR634
Gene_693220,MIR635
Gene_693221,MIR636
Gene_693222,MIR637
Gene_693223,MIR638
Gene_693224,MIR639
Gene_693225,MIR640
Gene_693226,MIR641
Gene_693227,MIR642A
Gene_693228,MIR643
Gene_693229,MIR644A
Gene_693230,MIR645
Gene_693231,MIR646
Gene_693232,MIR647
Gene_693233,MIR648
Gene_693234,MIR649
Gene_693235,MIR92B
Gene_723778,MIR650
Gene_723790,H2AC19
Gene_723961,INS-IGF2
Gene_724022,MIR652
Gene_724024,MIR654
Gene_724025,MIR655
Gene_724026,MIR656
Gene_724027,MIR657
Gene_724028,MIR658
Gene_724029,MIR659
Gene_724030,MIR660
Gene_724031,MIR661
Gene_724032,MIR662
Gene_724033,MIR663A
Gene_727676,SNORD118
Gene_727837,SSX2B
Gene_727851,RGPD8
Gene_727857,BHLHA9
Gene_727897,MUC5B
Gene_727910,TLCD2
Gene_727936,GXYLT2
Gene_727940,RHOXF2B
Gene_727957,MROH1
Gene_728036,CT47A10
Gene_728113,ANXA8L1
Gene_728118,NUTM2A
Gene_728215,NALF1
Gene_728226,GGTLC3
Gene_728239,MAGED4
Gene_728276,CLEC19A
Gene_728279,KRTAP2-2
Gene_728294,D2HGDH
Gene_728343,NXF2B
Gene_728358,DEFA1B
Gene_728378,POTEF
Gene_728395,TSPY4
Gene_728489,DNLZ
Gene_728492,SERF1B
Gene_728597,DCDC2C
Gene_728621,CCDC30
Gene_728637,MEIKIN
Gene_728642,CDK11A
Gene_728689,EIF3CL
Gene_728695,SPANXB1
Gene_728734,NPIPB8
Gene_728780,ANKDD1B
Gene_728911,CT45A2
Gene_729020,RPEL1
Gene_729025,SLC15A5
Gene_729085,GASK1A
Gene_729230,CCR2
Gene_729238,SFTPA2
Gene_729262,NUTM2B
Gene_729330,OC90
Gene_729359,PLIN4
Gene_729440,CCDC61
Gene_729475,RAD51AP2
Gene_729533,FAM72A
Gene_729540,RGPD6
Gene_729767,CEACAM18
Gene_729857,RGPD2
Gene_729873,TBC1D3
Gene_729920,CRPPA
Gene_729967,MORN2
Gene_729991,BORCS8
Gene_729993,SHISA9
Gene_730130,TMEM229A
Gene_730249,ACOD1
Gene_730262,PPIAL4E
Gene_730755,KRTAP2-3
Gene_751071,CSKMT
Gene_752014,CEMP1
Gene_767561,SNORD113-1
Gene_767577,SNORD114-1
Gene_767578,SNORD114-2
Gene_767588,SNORD114-10
Gene_767589,SNORD114-11
Gene_767600,SNORD114-22
Gene_768206,PRCD
Gene_768211,RELL1
Gene_768212,MIR758
Gene_768213,MIR671
Gene_768214,MIR668
Gene_768215,MIR767
Gene_768216,MIR454
Gene_768217,MIR769
Gene_768218,MIR766
Gene_768219,MIR802
Gene_768220,MIR765
Gene_768222,MIR770
Gene_780851,SNORD3A
